Amostra - Velocidade C/AI0+	Amplitude - Velocidade C/AI0+	Amostra - Set-point	Amplitude - Set-point	Amostra - Esf controle	Amplitude - Esf controle
3958	-1,875	3958	-2	3958	-2,58662
3959	-1,9043	3959	-2	3959	-1,98038
3960	-1,88965	3960	-2	3960	-2,2835
3961	-1,88965	3961	-2	3961	-2,2835
3962	-1,87988	3962	-2	3962	-2,48558
3963	-1,87988	3963	-2	3963	-2,48558
3964	-1,87988	3964	-2	3964	-2,48558
3965	-1,89453	3965	-2	3965	-2,18246
3966	-1,89941	3966	-2	3966	-2,08142
3967	-1,88965	3967	-2	3967	-2,2835
3968	-1,8457	3968	-2	3968	-3,19286
3969	-1,88477	3969	-2	3969	-2,38454
3970	-1,9043	3970	-2	3970	-1,98038
3971	-1,88965	3971	-2	3971	-2,2835
3972	-1,88965	3972	-2	3972	-2,2835
3973	-1,88477	3973	-2	3973	-2,38454
3974	-1,88477	3974	-2	3974	-2,38454
3975	-1,88965	3975	-2	3975	-2,2835
3976	-1,91895	3976	-2	3976	-1,67726
3977	-1,9043	3977	-2	3977	-1,98038
3978	-1,88965	3978	-2	3978	-2,2835
3979	-1,88965	3979	-2	3979	-2,2835
3980	-1,875	3980	-2	3980	-2,58662
3981	-1,87012	3981	-2	3981	-2,68766
3982	-1,87012	3982	-2	3982	-2,68766
3983	-1,88965	3983	-2	3983	-2,2835
3984	-1,92383	3984	-2	3984	-1,57622
3985	-1,88965	3985	-2	3985	-2,2835
3986	-1,87988	3986	-2	3986	-2,48558
3987	-1,88965	3987	-2	3987	-2,2835
3988	-1,87012	3988	-2	3988	-2,68766
3989	-1,86523	3989	-2	3989	-2,7887
3990	-1,89453	3990	-2	3990	-2,18246
3991	-1,88477	3991	-2	3991	-2,38454
3992	-1,89453	3992	-2	3992	-2,18246
3993	-1,91895	3993	-2	3993	-1,67726
3994	-1,88965	3994	-2	3994	-2,2835
3995	-1,87988	3995	-2	3995	-2,48558
3996	-1,86523	3996	-2	3996	-2,7887
3997	-1,89453	3997	-2	3997	-2,18246
3998	-1,87012	3998	-2	3998	-2,68766
3999	-1,875	3999	-2	3999	-2,58662
4000	-1,88477	4000	-2	4000	-2,38454
4001	-1,90918	4001	-2	4001	-1,87934
4002	-1,91895	4002	-2	4002	-1,67726
4003	-1,89941	4003	-2	4003	-2,08142
4004	-1,87988	4004	-2	4004	-2,48558
4005	-1,86035	4005	-2	4005	-2,88974
4006	-1,86523	4006	-2	4006	-2,7887
4007	-1,88965	4007	-2	4007	-2,2835
4008	-1,9043	4008	-2	4008	-1,98038
4009	-1,88965	4009	-2	4009	-2,2835
4010	-1,87988	4010	-2	4010	-2,48558
4011	-1,88477	4011	-2	4011	-2,38454
4012	-1,87012	4012	-2	4012	-2,68766
4013	-1,88477	4013	-2	4013	-2,38454
4014	-1,88965	4014	-2	4014	-2,2835
4015	-1,89941	4015	-2	4015	-2,08142
4016	-1,9043	4016	-2	4016	-1,98038
4017	-1,83594	4017	-2	4017	-3,39494
4018	-1,88965	4018	-2	4018	-2,2835
4019	-1,90918	4019	-2	4019	-1,87934
4020	-1,88965	4020	-2	4020	-2,2835
4021	-1,87988	4021	-2	4021	-2,48558
4022	-1,88965	4022	-2	4022	-2,2835
4023	-1,89453	4023	-2	4023	-2,18246
4024	-1,88477	4024	-2	4024	-2,38454
4025	-1,84082	4025	-2	4025	-3,2939
4026	-1,9043	4026	-2	4026	-1,98038
4027	-1,91406	4027	-2	4027	-1,7783
4028	-1,89941	4028	-2	4028	-2,08142
4029	-1,89453	4029	-2	4029	-2,18246
4030	-1,87012	4030	-2	4030	-2,68766
4031	-1,87012	4031	-2	4031	-2,68766
4032	-1,875	4032	-2	4032	-2,58662
4033	-1,91895	4033	-2	4033	-1,67726
4034	-1,91406	4034	-2	4034	-1,7783
4035	-1,90918	4035	-2	4035	-1,87934
4036	-1,88965	4036	-2	4036	-2,2835
4037	-1,88477	4037	-2	4037	-2,38454
4038	-1,85547	4038	-2	4038	-2,99078
4039	-1,86035	4039	-2	4039	-2,88974
4040	-1,88965	4040	-2	4040	-2,2835
4041	-1,88477	4041	-2	4041	-2,38454
4042	-1,9043	4042	-2	4042	-1,98038
4043	-1,89453	4043	-2	4043	-2,18246
4044	-1,89941	4044	-2	4044	-2,08142
4045	-1,85059	4045	-2	4045	-3,09182
4046	-1,89941	4046	-2	4046	-2,08142
4047	-1,89941	4047	-2	4047	-2,08142
4048	-1,85547	4048	-2	4048	-2,99078
4049	-1,88965	4049	-2	4049	-2,2835
4050	-1,92383	4050	-2	4050	-1,57622
4051	-1,9043	4051	-2	4051	-1,98038
4052	-1,90918	4052	-2	4052	-1,87934
4053	-1,89453	4053	-2	4053	-2,18246
4054	-1,875	4054	-2	4054	-2,58662
4055	-1,8457	4055	-2	4055	-3,19286
4056	-1,85547	4056	-2	4056	-2,99078
4057	-1,88477	4057	-2	4057	-2,38454
4058	-1,93359	4058	-2	4058	-1,37414
4059	-1,93848	4059	-2	4059	-1,2731
4060	-1,9043	4060	-2	4060	-1,98038
4061	-1,88477	4061	-2	4061	-2,38454
4062	-1,88965	4062	-2	4062	-2,2835
4063	-1,87988	4063	-2	4063	-2,48558
4064	-1,88965	4064	-2	4064	-2,2835
4065	-1,875	4065	-2	4065	-2,58662
4066	-1,88477	4066	-2	4066	-2,38454
4067	-1,92383	4067	-2	4067	-1,57622
4068	-1,88477	4068	-2	4068	-2,38454
4069	-1,88965	4069	-2	4069	-2,2835
4070	-1,88477	4070	-2	4070	-2,38454
4071	-1,86035	4071	-2	4071	-2,88974
4072	-1,88477	4072	-2	4072	-2,38454
4073	-1,89453	4073	-2	4073	-2,18246
4074	-1,85547	4074	-2	4074	-2,99078
4075	-1,89453	4075	-2	4075	-2,18246
4076	-1,91406	4076	-2	4076	-1,7783
4077	-1,89453	4077	-2	4077	-2,18246
4078	-1,88477	4078	-2	4078	-2,38454
4079	-1,89453	4079	-2	4079	-2,18246
4080	-1,88965	4080	-2	4080	-2,2835
4081	-1,88477	4081	-2	4081	-2,38454
4082	-1,8457	4082	-2	4082	-3,19286
4083	-1,9043	4083	-2	4083	-1,98038
4084	-1,91406	4084	-2	4084	-1,7783
4085	-1,9043	4085	-2	4085	-1,98038
4086	-1,88965	4086	-2	4086	-2,2835
4087	-1,88477	4087	-2	4087	-2,38454
4088	-1,87012	4088	-2	4088	-2,68766
4089	-1,87988	4089	-2	4089	-2,48558
4090	-1,92383	4090	-2	4090	-1,57622
4091	-1,91895	4091	-2	4091	-1,67726
4092	-1,9043	4092	-2	4092	-1,98038
4093	-1,88477	4093	-2	4093	-2,38454
4094	-1,86035	4094	-2	4094	-2,88974
4095	-1,85547	4095	-2	4095	-2,99078
4096	-1,875	4096	-2	4096	-2,58662
4097	-1,89941	4097	-2	4097	-2,08142
4098	-1,92871	4098	-2	4098	-1,47518
4099	-1,89453	4099	-2	4099	-2,18246
4100	-1,89941	4100	-2	4100	-2,08142
4101	-1,87012	4101	-2	4101	-2,68766
4102	-1,88965	4102	-2	4102	-2,2835
4103	-1,875	4103	-2	4103	-2,58662
4104	-1,9043	4104	-2	4104	-1,98038
4105	-1,88477	4105	-2	4105	-2,38454
4106	-1,88477	4106	-2	4106	-2,38454
4107	-1,91406	4107	-2	4107	-1,7783
4108	-1,87012	4108	-2	4108	-2,68766
4109	-1,875	4109	-2	4109	-2,58662
4110	-1,875	4110	-2	4110	-2,58662
4111	-1,89453	4111	-2	4111	-2,18246
4112	-1,87012	4112	-2	4112	-2,68766
4113	-1,875	4113	-2	4113	-2,58662
4114	-1,87988	4114	-2	4114	-2,48558
4115	-1,88965	4115	-2	4115	-2,2835
4116	-1,92383	4116	-2	4116	-1,57622
4117	-1,89453	4117	-2	4117	-2,18246
4118	-1,88965	4118	-2	4118	-2,2835
4119	-1,88477	4119	-2	4119	-2,38454
4120	-1,875	4120	-2	4120	-2,58662
4121	-1,88965	4121	-2	4121	-2,2835
4122	-1,9043	4122	-2	4122	-1,98038
4123	-1,88965	4123	-2	4123	-2,2835
4124	-1,875	4124	-2	4124	-2,58662
4125	-1,88477	4125	-2	4125	-2,38454
4126	-1,87988	4126	-2	4126	-2,48558
4127	-1,875	4127	-2	4127	-2,58662
4128	-1,87988	4128	-2	4128	-2,48558
4129	-1,87988	4129	-2	4129	-2,48558
4130	-1,90918	4130	-2	4130	-1,87934
4131	-1,85547	4131	-2	4131	-2,99078
4132	-1,88965	4132	-2	4132	-2,2835
4133	-1,89941	4133	-2	4133	-2,08142
4134	-1,9043	4134	-2	4134	-1,98038
4135	-1,88965	4135	-2	4135	-2,2835
4136	-1,88477	4136	-2	4136	-2,38454
4137	-1,89453	4137	-2	4137	-2,18246
4138	-1,88477	4138	-2	4138	-2,38454
4139	-1,8457	4139	-2	4139	-3,19286
4140	-1,89453	4140	-2	4140	-2,18246
4141	-1,90918	4141	-2	4141	-1,87934
4142	-1,90918	4142	-2	4142	-1,87934
4143	-1,9043	4143	-2	4143	-1,98038
4144	-1,875	4144	-2	4144	-2,58662
4145	-1,87012	4145	-2	4145	-2,68766
4146	-1,88477	4146	-2	4146	-2,38454
4147	-1,93359	4147	-2	4147	-1,37414
4148	-1,89453	4148	-2	4148	-2,18246
4149	-1,89453	4149	-2	4149	-2,18246
4150	-1,88965	4150	-2	4150	-2,2835
4151	-1,87988	4151	-2	4151	-2,48558
4152	-1,86523	4152	-2	4152	-2,7887
4153	-1,88477	4153	-2	4153	-2,38454
4154	-1,87988	4154	-2	4154	-2,48558
4155	-1,88965	4155	-2	4155	-2,2835
4156	-1,9043	4156	-2	4156	-1,98038
4157	-1,89941	4157	-2	4157	-2,08142
4158	-1,88965	4158	-2	4158	-2,2835
4159	-1,88965	4159	-2	4159	-2,2835
4160	-1,88965	4160	-2	4160	-2,2835
4161	-1,88965	4161	-2	4161	-2,2835
4162	-1,87012	4162	-2	4162	-2,68766
4163	-1,87012	4163	-2	4163	-2,68766
4164	-1,9043	4164	-2	4164	-1,98038
4165	-1,9043	4165	-2	4165	-1,98038
4166	-1,89453	4166	-2	4166	-2,18246
4167	-1,88965	4167	-2	4167	-2,2835
4168	-1,88477	4168	-2	4168	-2,38454
4169	-1,86035	4169	-2	4169	-2,88974
4170	-1,86523	4170	-2	4170	-2,7887
4171	-1,88477	4171	-2	4171	-2,38454
4172	-1,89453	4172	-2	4172	-2,18246
4173	-1,92871	4173	-2	4173	-1,47518
4174	-1,88477	4174	-2	4174	-2,38454
4175	-1,89453	4175	-2	4175	-2,18246
4176	-1,89453	4176	-2	4176	-2,18246
4177	-1,88477	4177	-2	4177	-2,38454
4178	-1,88965	4178	-2	4178	-2,2835
4179	-1,89941	4179	-2	4179	-2,08142
4180	-1,84082	4180	-2	4180	-3,2939
4181	-1,87988	4181	-2	4181	-2,48558
4182	-1,90918	4182	-2	4182	-1,87934
4183	-1,9043	4183	-2	4183	-1,98038
4184	-1,89941	4184	-2	4184	-2,08142
4185	-1,86523	4185	-2	4185	-2,7887
4186	-1,89453	4186	-2	4186	-2,18246
4187	-1,90918	4187	-2	4187	-1,87934
4188	-1,85547	4188	-2	4188	-2,99078
4189	-1,89453	4189	-2	4189	-2,18246
4190	-1,86035	4190	-2	4190	-2,88974
4191	-1,91895	4191	-2	4191	-1,67726
4192	-1,91406	4192	-2	4192	-1,7783
4193	-1,89453	4193	-2	4193	-2,18246
4194	-1,89941	4194	-2	4194	-2,08142
4195	-1,88965	4195	-2	4195	-2,2835
4196	-1,91895	4196	-2	4196	-1,67726
4197	-1,89941	4197	-2	4197	-2,08142
4198	-1,92871	4198	-2	4198	-1,47518
4199	-1,87012	4199	-2	4199	-2,68766
4200	-1,86035	4200	-2	4200	-2,88974
4201	-1,85547	4201	-2	4201	-2,99078
4202	-1,86523	4202	-2	4202	-2,7887
4203	-1,88965	4203	-2	4203	-2,2835
4204	-1,92383	4204	-2	4204	-1,57622
4205	-1,89453	4205	-2	4205	-2,18246
4206	-1,91406	4206	-2	4206	-1,7783
4207	-1,88965	4207	-2	4207	-2,2835
4208	-1,88965	4208	-2	4208	-2,2835
4209	-1,86035	4209	-2	4209	-2,88974
4210	-1,90918	4210	-2	4210	-1,87934
4211	-1,89453	4211	-2	4211	-2,18246
4212	-1,88477	4212	-2	4212	-2,38454
4213	-1,91895	4213	-2	4213	-1,67726
4214	-1,89453	4214	-2	4214	-2,18246
